상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용,맛 만족도,Cupping Note 향미,Cupping Note 산미,Cupping Note 단맛,Cupping Note 바디감,Cupping Note 밸런스,Rosting Point,origin,text
마일드블렌드,장*정,5,고소하니풍부~,이번주문도 고소하니 잘볶아 풍부한향가득한게 좋아요~,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,랑쓰들,5,등록된 헤드라인이 없습니다,인터넷 주문 처음이었는데 기대보다 맛있네요.. 저렴하고.. 재주문 의사 있습니다,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,naplaygirl,5,등록된 헤드라인이 없습니다,맛있어요~ 아이스로 만들어먹음 더 맛있어요~1kg 양 엄청 많아서 놀랬어요^^,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,이*희,5,등록된 헤드라인이 없습니다,아직 먹어보진 않았는데 향과 상품평보고 구매했어요기대하고 있습니다,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,쿠팡실구매자,5,등록된 헤드라인이 없습니다,직장 직원분께서 추천하여 주문했습니다쓰지않고 부드러워서 좋습니다,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,정*희,5,등록된 헤드라인이 없습니다,가격도저렴하고맛도 괜찮아  서    두달에 한번 정도10개씩 구입  하고  있음,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,이*영,5,등록된 헤드라인이 없습니다,늘 주문해 먹습니다.특별이 좋다면 이 가격은 아니겠지요?그냥 무난~~해요 ㅎ,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,장*경,5,짱!!!! 좋아요~~^,계속 주문해서 먹고 있어요~ 너무 좋아하는 맛이에요~~,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,현*순,5,맛있어요,사은품까지 주셔서 감사합니다.맛나게 먹고 또 시킬게요^^,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,고*석,5,등록된 헤드라인이 없습니다,그냥 늘 시켜먹습니다.붙박이.전 여기가 좋습니다.콩스콩스 만만세!!!,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,조*화,5,등록된 헤드라인이 없습니다,매번 믿고 먹고있어요 한 두달에 한번 삼년 넘게 사고있어요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,노*영,5,등록된 헤드라인이 없습니다,계속 재구매해서  마시고 있습니다. 가격대비 맛도 향도 좋아요.,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,김*선,5,등록된 헤드라인이 없습니다,아주아주 잘먹고 있어요~다 떨어지면 또 주문할게요~마니파세요~^^,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
과테말라shb,이*훈,5,등록된 헤드라인이 없습니다,잘 받았습니다. 1kg도 지퍼백처럼 만들어주시면 안되나요?,맛 평가 없음,7.0,7,7,7,8.0,[시티/풀시티],과테말라,월넛과 같은 견과류의 고소한 향미와 카라멜의 단 맛이 어우러진 커피입니다.
마일드블렌드,L*k,5,좋아요,순하고 구수합니다.. 특히 신맛이 없어서 만족합니다.,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,안*희,5,와최고,와...원두진짜맛있어요....... 대박... 이것만 먹을꺼같애요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,정*훈,5,등록된 헤드라인이 없습니다,계속 주문해먹는 상품인데.. 가성비좋와요.맛도괜찮고..,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,고*석,5,등록된 헤드라인이 없습니다,"훌륭합니다! 재구매하는데, 계속 구매할 계획입니다.",예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,김*연,5,등록된 헤드라인이 없습니다,처음 콩스에서 구매해서 먹어 봤는데 괜찮았어요~,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,김*경,5,등록된 헤드라인이 없습니다,계속 반복 구매해서  먹고있어요.제 취향에 맞아요.,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,홍*미,5,등록된 헤드라인이 없습니다,맛있어요! ♡ 무난하게 즐길 수 있는 맛이에요ㅎㅎ,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,유*란,5,가격대비 좋아요  맛도 향도 집에서,그냥 즐기기 좋아요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,조*향,5,등록된 헤드라인이 없습니다,맛있는 제품 감사재 주문했어요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,블루헤븐,5,또 주문 할께요,향도좋고 맛있어요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,장*미,5,등록된 헤드라인이 없습니다,커피향이 좋습니다.,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,장*,5,등록된 헤드라인이 없습니다,향도 맛도 좋아요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,전*란,5,등록된 헤드라인이 없습니다,저렴하게 잘 샀어요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,ACBD,5,등록된 헤드라인이 없습니다,가격대비 괜찮아요~,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,김*덕,5,진하고 맛잇어요,생각햇던것보다 맛잇어요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,ACBD,5,등록된 헤드라인이 없습니다,가격대비 괜찮아요~,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,grinding,5,향도 굳~! 맛도 굳 굳~!^^,베리베라 굳입니다~^^,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,이*연,5,산미없음..,. 재구매..,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,권*우,5,항상주문하는맛,....맛나요,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,전*철,5,좋아요,평범한 원두커피 신선한맛,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,꿈의계단,5,등록된 헤드라인이 없습니다,맛있어요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,amplannner,5,가격대비 저렴하고 커피 맛이 아주 좋습니다.,가격대비 저렴하고 커피 맛이 아주 좋습니다.,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,박*건,5,등록된 헤드라인이 없습니다,맛있음,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,전*옥,5,가성비 짱 이에요,가성비 짱 이에요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,신*애,5,등록된 헤드라인이 없습니다,부드럽고 맛있네요,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,이*은,5,또올게요,굿굿요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,우*희,5,등록된 헤드라인이 없습니다,워낙 많이 사용하니까 이제품도 괜찮은것 같아요,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,S*a,5,I love it❤️,one of best I ever tried!,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,홍*선,5,등록된 헤드라인이 없습니다,맛있어요! 계속 주문중 입니다,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,쿠팡실구매자,5,부드럽고 내 입맛에는 딱이예요,항상 먹어오던 커피여서 주문했어요좋아요,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,민*현,5,등록된 헤드라인이 없습니다,여기 커피 맛있네요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,최*락,5,등록된 헤드라인이 없습니다,선물을 보냈는데 좋다고 합니다.,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,ACBD,5,등록된 헤드라인이 없습니다,가격대비 괜찮아요~~,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,이*수,5,싸고 가성비 조아요,커피향이 아주조아요 맛은 더좋구요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,김*솔,5,등록된 헤드라인이 없습니다,"바로 원두를 볶는다는거에 주문했고, 맛있어요",예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,최*호,5,등록된 헤드라인이 없습니다,좋아요~~,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,표정있는,5,많이 파세요,맛있게 먹가 있어요,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,또로로이,5,등록된 헤드라인이 없습니다,맛있네요 컴포즈에서 아메리카노 시킨 맛이랄까,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,김*대,5,신선한 커피여서 무엇보다 좋습니다,맛과향도 나쁘지 않습니다가격대비 훌륭합니다,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,유*명,5,등록된 헤드라인이 없습니다,매우만족  가성비 최고 맛 향 흡족해요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,이*일,5,가성비가 좋습니다..,가성비가 좋습니다..,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,신*섭,5,등록된 헤드라인이 없습니다,이거 아주 아주 맛있습니다. 커피 강추 가성비짱,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,ACBD,5,등록된 헤드라인이 없습니다,괜찮아요~,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,이*행,5,등록된 헤드라인이 없습니다,저렴하게 맛잇는 제품 구입했습니다,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,신*섭,5,등록된 헤드라인이 없습니다,이거 아주 아주 맛있습니다. 커피 강추 가성비짱,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,ACBD,5,등록된 헤드라인이 없습니다,괜찮아요~,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,쿠팡실구매자,5,좋아요,잘 마실께요....,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,쿠팡실구매자,5,좋아요,잘 마실께요....,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,지협맘,5,맛있어요,항상~ 주문합니다.당일 로스팅~감사드려요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,큰빛,5,너무 좋아요,매번 감사합니다 너무 좋아요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,강*정,5,등록된 헤드라인이 없습니다,향도 좋고 목넘김도 좋아요. 가격도 착하고요.,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,큰빛,5,너무 좋아요,매번 감사합니다 너무 좋아요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,강*정,5,등록된 헤드라인이 없습니다,향도 좋고 목넘김도 좋아요. 가격도 착하고요.,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,장*원,5,등록된 헤드라인이 없습니다,다른거먹어 봐도  이것만한  맛난커피가 없네요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,서*란,5,짱입니다 재구매 합니다 사은품 잘 쓸게요,양이 어마어마 하네요1키로 ㅎㄷㄷ만족합니다,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
과테말라shb,전*경,5,맛있어요,늘 좋아요~^^,예상보다 맛있어요,7.0,7,7,7,8.0,[시티/풀시티],과테말라,월넛과 같은 견과류의 고소한 향미와 카라멜의 단 맛이 어우러진 커피입니다.
마일드블렌드,김*숙,5,등록된 헤드라인이 없습니다,아침에  마시는 커피가너무  좋아요 콩스콩스,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,김*환,5,등록된 헤드라인이 없습니다,맛 연하고 괜찮네요.,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,뉴규세요,5,제구매해요,선물받아  마시고 계속 재구매중입니다,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,서*순,5,아주 좋아요 항상배송도 빠르고 상장닝 쎈스굿  입니다,처음 부터 끝까지 쓸예정입니다,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,까만육회,5,등록된 헤드라인이 없습니다,샵링크를 통해서 구매했어요 구매금액은10500신선한 커피 입니다 박스에 포장되 안전하게 배송왔어요 커피향이 솔솔 너무좋아요아직 먹기전이며 먹어보고 후기남기겠습니다,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,하*희,5,가성비 갑,다른곳에서 주문해먹다가 품절이길래 후기보고 시켰는데 배송전날 로스팅에 맛과 향도 뛰어납니다이제 여기커피로 정착할려구요~넣어주신 서비스커피도 잘마실께요양심적인 판매자분인거 같아요~~^^,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,권*민,5,등록된 헤드라인이 없습니다,"두번째 구입~가성비 쵝오~나는 스벅바께 안마셔요...이러는 사람은 구입하지마시길...ㅋㅋㅋ쓴맛,탄맛,신맛 별로 안나고 그냥 무난한 맛이 괜찮은 제품입니다.배송받는날 전날 갈아서 보내주시더라고요~ 저는 만족합니다~",괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,쿠팡실구매자,5,좋아요,콩스콩스 원두커피는 품질이 좋아서 다른사이트에서 계속 먹었는데 쿠팡이 배송빠르고 편리해서 여기에서 시켰더니 역시 좋아요 앞으로 여기서 계속 주문할 계획입니다,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,정*경,5,등록된 헤드라인이 없습니다,박스개봉하자 온집안에 가득한 커피향~선물도 왔어요 감사합니다. 무조건 재주문입니다,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,한*희,5,등록된 헤드라인이 없습니다,배송도 너무 빠르고 저렴한가격으로 신선한 원두를 먹을수 있어요,괜찮아요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,이*희,5,등록된 헤드라인이 없습니다,배송 왕빠르네요 거의 로켓배송급,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,박*미,5,등록된 헤드라인이 없습니다,좋은 제품 감사합니다.,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,최*진,5,등록된 헤드라인이 없습니다,"빠른 배송, 좋은 품질 감사합니다.^^",예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,이*영,5,감사합니다,잘받았어요 감사합니다  향기 좋고 맛있어요,예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,김*원,5,등록된 헤드라인이 없습니다,배송도 빠르고 향도 즇네요,맛 평가 없음,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
마일드블렌드,z*u,5,등록된 헤드라인이 없습니다,"very good, It tastes really good",예상보다 맛있어요,7.0,7,7,7,7.0,[풀시티],"브라질, 베트남",묵직한 바디감과 부드러운 산미가 잘 조화되어 맛의 균형을 잘 살린 원두로써 가장 인기있는 상품입니다.
